"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000200408005,"","Clausen, Plateau Altmunster",,"49.612748000000","6.139859000000",0,,0,""
000200406013,"","Cents, Nic Rollinger",,"49.611590000000","6.151653000000",0,,0,""
000200408001,"","Clausen, Clausener Bréck",,"49.613483000000","6.143416000000",0,,0,""
000200417022,"","Kirchberg, Léon Thyes",,"49.637289000000","6.165017000000",0,,0,""
000200417025,"","Kirchberg, Mathias Tresch",,"49.637582000000","6.169308000000",0,,0,""
000200406015,"","Cents, Pommiers",,"49.612783000000","6.157343000000",0,,0,""
000200423002,"","Pfaffenthal, Stade G. Diderich",,"49.621710000000","6.131565000000",0,,0,""
000200403019,"","Belair, Val Ste Croix",,"49.612298000000","6.097588000000",0,,0,""
000200403003,"","Belair, Aubépines",,"49.615499000000","6.098270000000",0,,0,""
000200420009,"","Merl, Marcel Cahen",,"49.601827000000","6.101214000000",0,,0,""
000200419007,"","Limpertsberg, Avenir",,"49.625449000000","6.120197000000",0,,0,""
000200422010,"","Neudorf, Kierfecht",,"49.626378000000","6.174680000000",0,,0,""
000200422004,"","Neudorf/Weimershof, Grunewald",,"49.628419000000","6.177207000000",0,,0,""
000200405022,"","Centre, Kasinosgaass",,"49.612370000000","6.131519000000",0,,0,""
000200403008,"","Belair, Guillaume",,"49.606639000000","6.118455000000",0,,0,""
000200404025,"","Verlorenkost, Lavoisier",,"49.605216000000","6.140895000000",0,,0,""
000200419013,"","Limpertsberg, Crispinus",,"49.619347000000","6.130236000000",0,,0,""
000200410005,"","Eich, Octroi",,"49.622552000000","6.130325000000",0,,0,""
000200419018,"","Limpertsberg, Guillaume Schneider",,"49.620545000000","6.124170000000",0,,0,""
000200419025,"","Limpertsberg, Lycée de Garçons",,"49.620062000000","6.122828000000",0,,0,""
000200419002,"","Limpertsberg, Alen Tramsschapp",,"49.621977000000","6.120610000000",0,,0,""
000200419011,"","Limpertsberg, Bois",,"49.622612000000","6.122982000000",0,,0,""
000200419035,"","Limpertsberg, Waassertuerm",,"49.623955000000","6.122349000000",0,,0,""
000200403007,"","Belair, Franciscaines",,"49.608274000000","6.112973000000",0,,0,""
000200420012,"","Merl, Parc",,"49.607456000000","6.110114000000",0,,0,""
000200403013,"","Belair, Place de France",,"49.606391000000","6.106370000000",0,,0,""
000200403021,"","Belair, Wandmillen",,"49.615843000000","6.102653000000",0,,0,""
000200409011,"","Dommeldange, Van der Meulen",,"49.636296000000","6.143701000000",0,,0,""
000200409008,"","Dommeldange, Gare routière",,"49.633333000000","6.137004000000",0,,0,""
000200403004,"","Belair, Bragance",,"49.607298000000","6.114955000000",0,,0,""
000200417013,"","Kirchberg, Coudenhove-Kalergi",,"49.627907000000","6.159205000000",0,,0,""
000200412020,"","Gasperich, Millewee",,"49.592062000000","6.127036000000",0,,0,""
000200404006,"","Bonnevoie, Chalop",,"49.600279000000","6.149351000000",0,,0,""
000200422006,"","Neudorf, Huesegrënnchen",,"49.622903000000","6.164274000000",0,,0,""
000200422002,"","Neudorf, Carrières",,"49.625351000000","6.165780000000",0,,0,""
000200417020,"","Kirchberg, Labours",,"49.629161000000","6.167788000000",0,,0,""
000200426005,"","Weimerskirch, Duerf",,"49.628371000000","6.136063000000",0,,0,""
000200426008,"","Weimerskirch, Mäertesbuer",,"49.627954000000","6.139231000000",0,,0,""
000200426009,"","Weimerskirch, Pierre-Eloi Schoué",,"49.626458000000","6.136937000000",0,,0,""
000200426010,"","Weimerskirch, St.Vith",,"49.626154000000","6.138824000000",0,,0,""
000200417018,"","Kirchberg, Kierch",,"49.628445000000","6.146737000000",0,,0,""
000200413001,"","Grund, Stadgronn-Bréck",,"49.608391000000","6.135379000000",0,,0,""
000200404034,"","Bonnevoie, Rotonde",,"49.599514000000","6.137298000000",0,,0,""
000200404026,"","Bonnevoie, Léon XIII",,"49.596990000000","6.137847000000",0,,0,""
000200423003,"","Pfaffenthal, Théiwesbuer",,"49.615839000000","6.132824000000",0,,0,""
000200403020,"","Belair, Wampach",,"49.609889000000","6.121087000000",0,,0,""
000200423005,"","Pfaffenthal, Vauban",,"49.613960000000","6.135413000000",0,,0,""
000200304003,"","Howald, C.I.P.A.",,"49.589170000000","6.147951000000",0,,0,""
000200409010,"","Dommeldange, Parc de l'Europe",,"49.638811000000","6.144247000000",0,,0,""
000200406016,"","Cents, Robert Bruch",,"49.616913000000","6.166159000000",0,,0,""
000200426001,"","Weimershof, Bleuets",,"49.620535000000","6.153943000000",0,,0,""
000200406008,"","Cents, Gabriel de Marie",,"49.619016000000","6.165732000000",0,,0,""
000200426003,"","Weimershof, Pâquerettes",,"49.622573000000","6.158906000000",0,,0,""
000200304005,"","Howald, Minsbësch",,"49.580323000000","6.145990000000",0,,0,""
000200304013,"","Howald, Waassertuerm",,"49.578187000000","6.147650000000",0,,0,""
000200417024,"","Kirchberg, Marguerites",,"49.623681000000","6.160767000000",0,,0,""
000200417026,"","Kirchberg, Muguets",,"49.626545000000","6.163827000000",0,,0,""
000200417021,"","Kirchberg, Léon Hengen",,"49.623861000000","6.149442000000",0,,0,""
000200421006,"","Muhlenbach, Siwemuergen",,"49.629193000000","6.117012000000",0,,0,""
000200421003,"","Muhlenbach, Eecher Schmelz",,"49.627992000000","6.122277000000",0,,0,""
000200415012,"","Hollerich, Salzhaff",,"49.600029000000","6.117862000000",0,,0,""
000200407011,"","Cessange, Rue Verte",,"49.589672000000","6.115234000000",0,,0,""
000200407009,"","Cessange, Kuelebierg",,"49.588241000000","6.111250000000",0,,0,""
000200403014,"","Belair, Place de Liège",,"49.608594000000","6.107776000000",0,,0,""
000200407012,"","Cessange, Tubishaff",,"49.585850000000","6.107019000000",0,,0,""
000200407010,"","Cessange, Rue de Leudelange",,"49.582008000000","6.097311000000",0,,0,""
000200412009,"","Gasperich, Gaasperecher Bierg",,"49.592774000000","6.116975000000",0,,0,""
000200412006,"","Gasperich, Cloche d'Or",,"49.583476000000","6.115351000000",0,,0,""
000200415001,"","Hollerich, Alphonse Munchen",,"49.604515000000","6.114815000000",0,,0,""
000200426007,"","Weimerskirch, Laval's Park",,"49.628280000000","6.132786000000",0,,0,""
000200414006,"","Hamm, Rue de Bitbourg",,"49.613187000000","6.169781000000",0,,0,""
000200403016,"","Belair, Rue de l'Ouest",,"49.615205000000","6.094771000000",0,,0,""
000200101010,"","Bertrange, Kirfecht",,"49.611925000000","6.058260000000",0,,0,""
000200405012,"","Centre, Etats-Unis",,"49.600302000000","6.126663000000",0,,0,""
000200101012,"","Bertrange, Montereale",,"49.609834000000","6.063950000000",0,,0,""
000200101014,"","Bertrange, Richterwee",,"49.607328000000","6.070140000000",0,,0,""
000200101006,"","Bertrange, Fleuri",,"49.605142000000","6.076054000000",0,,0,""
000200101004,"","Bertrange, Dicks",,"49.604736000000","6.052244000000",0,,0,""
000200101008,"","Bertrange, Gemeng",,"49.610579000000","6.050286000000",0,,0,""
000200303002,"","Hesperange, Cité Um Schlass",,"49.572921000000","6.143904000000",0,,0,""
000200404035,"","Bonnevoie, Vannérus",,"49.597477000000","6.141528000000",0,,0,""
000200102001,"","Bertrange, Automobile Club",,"49.601296000000","6.069208000000",0,,0,""
000200102002,"","Bertrange, City Concorde",,"49.600655000000","6.065608000000",0,,0,""
000200404038,"","Bonnevoie, Wisestrooss",,"49.597909000000","6.144451000000",0,,0,""
000200404019,"","Bonnevoie, Jean Jacoby",,"49.598384000000","6.146915000000",0,,0,""
000200101011,"","Bertrange, Millewee",,"49.617884000000","6.048102000000",0,,0,""
000200101019,"","Bertrange, Waassertuerm",,"49.620842000000","6.048083000000",0,,0,""
000200101002,"","Bertrange, Belle-Etoile",,"49.621905000000","6.049868000000",0,,0,""
000200304004,"","Howald, Jhangeli",,"49.586097000000","6.143743000000",0,,0,""
000200418001,"","Kockelscheuer, Camping",,"49.573841000000","6.113207000000",0,,0,""
000200418003,"","Kockelscheuer, Patinoire",,"49.565248000000","6.108472000000",0,,0,""
000200415009,"","Hollerich, P+R Bouillon",,"49.600100000000","6.106286000000",0,,0,""
000200405025,"","Luxembourg/Centre, Monterey",,"49.610454000000","6.125013000000",0,,0,""
000200414003,"","Hamm, Käschtewee",,"49.612728000000","6.172729000000",0,,0,""
000200404007,"","Bonnevoie, Demy Schlechter",,"49.594995000000","6.143403000000",0,,0,""
000200410002,"","Eich, Ecole Eich",,"49.626949000000","6.127712000000",0,,0,""
000200417008,"","Kirchberg, Bricher Gässel",,"49.626947000000","6.166684000000",0,,0,""
000200417036,"","Kirchberg, Réimerwee",,"49.632365000000","6.167478000000",0,,0,""
000200901024,"","Strassen, Primeurs",,"49.620079000000","6.093982000000",0,,0,""
000200415006,"","Hollerich, Jean-Baptiste Merkels",,"49.599154000000","6.121374000000",0,,0,""
000200403006,"","Belair, Crécy",,"49.608866000000","6.116856000000",0,,0,""
000160301007,"","Colmar-Berg, Usines",,"49.804830000000","6.091963000000",0,,0,""
000160301002,"","Colmar-Berg, Centre",,"49.811917000000","6.097169000000",0,,0,""
000161001004,"","Cruchten, Neistrooss",,"49.798993000000","6.130145000000",0,,0,""
000140505004,"","Medernach, Op der Lann",,"49.809465000000","6.216812000000",0,,0,""
000500000083,"","Trier, Theodor-Heuss-Allee",,"49.759390000000","6.646138000000",0,,0,""
000140505003,"","Medernach, Op der Gare",,"49.805379000000","6.213990000000",0,,0,""
000160601001,"","Larochette, Bleech",,"49.784290000000","6.220368000000",0,,0,""
000500000078,"","Trier, Christophstr.",,"49.759151000000","6.645455000000",0,,0,""
000170804002,"","Waldbillig, Gemeng",,"49.796532000000","6.283984000000",0,,0,""
000170101002,"","Beaufort, Ennescht Heed",,"49.844934000000","6.277693000000",0,,0,""
000170301002,"","Berdorf, Hotel Herber",,"49.823485000000","6.352600000000",0,,0,""
000170501015,"","Echternach, Ste Croix",,"49.808780000000","6.430050000000",0,,0,""
000170101003,"","Beaufort, Härewiss",,"49.833538000000","6.292460000000",0,,0,""
000180305001,"","Niederdonven, Beim Festsall",,"49.636030000000","6.404627000000",0,,0,""
000200504006,"","Niederanven, Routscheed",,"49.650487000000","6.252318000000",0,,0,""
000210701006,"","Remich, Gare routière",,"49.542737000000","6.368293000000",0,,0,""
000210701008,"","Remich, Maatebierg",,"49.548801000000","6.375821000000",0,,0,""
000210803005,"","Stadtbredimus, Vinsmoselle",,"49.564311000000","6.368751000000",0,,0,""
000500000009,"","Bitburg, ZOB",,"49.976053000000","6.527101000000",0,,0,""
