route_origin,route_destination,search_date,departure_time,arrival_time,legs
Zurich,Prague,22.01.2026,07:32,18:21,"[[""Zürich HB"", [null, ""07:32""]], [""Zürich Flughafen"", [""07:41"", ""07:43""]], [""Winterthur"", [""07:57"", ""07:58""]], [""St. Gallen(CH)"", [""08:30"", ""08:32""]], [""St. Margrethen SG"", [""08:49"", ""08:51""]], [""Bregenz"", [""09:00"", ""09:02""]], [""Lindau-Reutin"", [""09:08"", ""09:10""]], [""Memmingen"", [""09:58"", ""10:01""]], [""Buchloe"", [""10:23"", ""10:25""]], [""München Hbf Gl.27-36"", [null, ""11:04""]], [""München Hbf"", [null, ""12:44""]], [""Freising"", [""13:07"", ""13:08""]], [""Landshut(Bay)Hbf"", [""13:27"", ""13:29""]], [""Neufahrn(Niederbay)"", [""13:43"", ""13:44""]], [""Regensburg Hbf"", [""14:07"", ""14:17""]], [""Schwandorf"", [""14:45"", ""14:53""]], [""Cham(Oberpf)"", [""15:24"", ""15:25""]], [""Furth im Wald"", [""15:38"", ""15:40""]], [""Domazlice"", [""15:59"", ""16:01""]], [""Holysov"", [""16:21"", ""16:22""]], [""Plzen hl.n."", [""16:47"", ""17:00""]], [""Praha hl.n."", [""18:21"", null]]]"
Zurich,Prague,22.01.2026,07:37,18:21,"[[""Zürich HB"", [null, ""07:37""]], [""Schaffhausen"", [""08:13"", ""08:16""]], [""Singen(Hohentwiel)"", [null, ""08:29""]], [""Singen(Hohentwiel)"", [null, ""08:35""]], [""Engen"", [""08:44"", ""08:44""]], [""Tuttlingen"", [""08:58"", ""08:59""]], [""Spaichingen"", [""09:07"", ""09:07""]], [""Rottweil"", [""09:16"", ""09:17""]], [""Oberndorf(Neckar)"", [""09:29"", ""09:32""]], [""Sulz(Neckar)"", [""09:40"", ""09:41""]], [""Horb"", [""09:50"", ""09:51""]], [""Bondorf(b Herrenberg)"", [""10:02"", ""10:03""]], [""Gäufelden"", [""10:07"", ""10:07""]], [""Herrenberg"", [""10:11"", ""10:11""]], [""Böblingen"", [""10:21"", ""10:22""]], [""Stuttgart Hbf"", [null, ""10:43""]], [""Stuttgart Hbf"", [null, ""11:00""]], [""Stuttgart-Bad Cannstatt"", [""11:03"", ""11:04""]], [""Waiblingen"", [""11:10"", ""11:10""]], [""Winnenden"", [""11:17"", ""11:18""]], [""Backnang"", [""11:23"", ""11:24""]], [""Oppenweiler(Württ)"", [""11:29"", ""11:31""]], [""Sulzbach(Murr)"", [""11:33"", ""11:34""]], [""Murrhardt"", [""11:38"", ""11:39""]], [""Gaildorf West"", [""11:50"", ""11:51""]], [""Schwäbisch Hall-Hessental"", [""11:58"", ""12:00""]], [""Eckartshausen-Ilshofen"", [""12:10"", ""12:10""]], [""Crailsheim"", [""12:17"", ""12:20""]], [""Schnelldorf"", [""12:27"", ""12:28""]], [""Dombühl"", [""12:34"", ""12:34""]], [""Leutershausen-Wiedersbach"", [""12:41"", ""12:41""]], [""Ansbach"", [""12:48"", ""12:50""]], [""Wicklesgreuth"", [""12:57"", ""12:58""]], [""Heilsbronn"", [""13:03"", ""13:03""]], [""Roßtal"", [""13:10"", ""13:11""]], [""Nürnberg Hbf"", [null, ""13:20""]], [""Nürnberg Hbf"", [null, ""13:40""]], [""Hersbruck(r Pegnitz)"", [""13:55"", ""13:56""]], [""Hartmannshof"", [""14:03"", ""14:03""]], [""Etzelwang"", [""14:08"", ""14:08""]], [""Neukirchen(b Sulzb)"", [""14:11"", ""14:15""]], [""Sulzbach-Rosenberg"", [""14:21"", ""14:22""]], [""Amberg"", [""14:29"", ""14:33""]], [""Schwandorf"", [null, ""14:46""]], [""Schwandorf"", [null, ""14:53""]], [""Cham(Oberpf)"", [""15:24"", ""15:25""]], [""Furth im Wald"", [""15:38"", ""15:40""]], [""Domazlice"", [""15:59"", ""16:01""]], [""Holysov"", [""16:21"", ""16:22""]], [""Plzen hl.n."", [""16:47"", ""17:00""]], [""Praha hl.n."", [""18:21"", null]]]"
Zurich,Prague,22.01.2026,07:59,19:15,"[[""Zürich HB"", [null, ""07:59""]], [""Basel SBB"", [""08:52"", ""09:16""]], [""Basel Bad Bf"", [""09:23"", ""09:25""]], [""Freiburg(Breisgau) Hbf"", [""09:52"", ""09:55""]], [""Baden-Baden"", [""10:38"", ""10:40""]], [""Karlsruhe Hbf"", [""10:57"", ""10:59""]], [""Mannheim Hbf"", [null, ""11:22""]], [""Mannheim Hbf"", [null, ""11:29""]], [""Frankfurt(Main)Hbf"", [""12:09"", ""12:15""]], [""Fulda"", [""13:10"", ""13:12""]], [""Eisenach Hbf"", [""14:01"", ""14:03""]], [""Erfurt Hbf"", [""14:27"", ""14:29""]], [""Leipzig Hbf"", [null, ""15:09""]], [""Leipzig Hbf"", [null, ""15:25""]], [""Riesa"", [""16:00"", ""16:01""]], [""Dresden-Neustadt"", [""16:30"", ""16:33""]], [""Dresden Hbf"", [null, ""16:39""]], [""Dresden Hbf"", [null, ""17:10""]], [""Bad Schandau"", [""17:35"", ""17:37""]], [""Decin hl.n."", [""17:53"", ""17:57""]], [""Usti nad Labem hl.n."", [""18:11"", ""18:13""]], [""Praha-Holesovice"", [""19:15"", null]]]"
Zurich,Prague,22.01.2026,09:32,19:53,"[[""Zürich HB"", [null, ""09:32""]], [""Zürich Flughafen"", [""09:41"", ""09:43""]], [""Winterthur"", [""09:57"", ""09:58""]], [""St. Gallen(CH)"", [""10:30"", ""10:32""]], [""St. Margrethen SG"", [""10:49"", ""10:51""]], [""Bregenz"", [""11:00"", ""11:02""]], [""Lindau-Reutin"", [""11:08"", ""11:10""]], [""Memmingen"", [""11:58"", ""12:01""]], [""Buchloe"", [""12:23"", ""12:25""]], [""München Hbf Gl.27-36"", [null, ""13:04""]], [""München Hbf"", [null, ""13:24""]], [""Freising"", [""13:48"", ""13:49""]], [""Moosburg"", [""13:58"", ""13:59""]], [""Landshut(Bay)Hbf"", [""14:13"", ""14:16""]], [""Wörth(Isar)"", [""14:27"", ""14:27""]], [""Dingolfing"", [""14:38"", ""14:39""]], [""Landau(Isar)"", [""14:48"", ""14:48""]], [""Wallersdorf"", [""14:53"", ""14:54""]], [""Plattling"", [null, ""15:00""]], [""Plattling"", [null, ""15:06""]], [""Pankofen"", [""15:09"", ""15:09""]], [""Deggendorf Hbf"", [""15:14"", ""15:15""]], [""Grafling-Arzting"", [""15:20"", ""15:21""]], [""Gotteszell"", [""15:33"", ""15:34""]], [""Triefenried"", [""15:39"", ""15:40""]], [""Regen"", [""15:46"", ""15:47""]], [""Bettmannsäge"", [""15:53"", ""15:53""]], [""Zwiesel(Bay)"", [""15:57"", ""15:59""]], [""Ludwigsthal"", [""16:04"", ""16:04""]], [""Bayerisch Eisenstein"", [null, ""16:12""]], [""Bayerisch Eisenstein"", [null, ""16:15""]], [""Zelezna Ruda centrum"", [""16:19"", ""16:20""]], [""Zelezna Ruda mesto"", [""16:22"", ""16:23""]], [""Spicak"", [""16:27"", ""16:28""]], [""Hojsova Straz-Brcalnik"", [""16:33"", ""16:34""]], [""Hojsova Straz"", [""16:39"", ""16:40""]], [""Zelena Lhota"", [""16:47"", ""16:48""]], [""Desenice"", [""16:55"", ""16:55""]], [""Nyrsko"", [""16:59"", ""17:00""]], [""Janovice nad Uhlavou"", [""17:07"", ""17:08""]], [""Bezdekov u Klatov"", [""17:12"", ""17:13""]], [""Klatovy"", [""17:18"", ""17:30""]], [""Svihov u Klatov"", [""17:39"", ""17:40""]], [""Prestice"", [""17:50"", ""17:52""]], [""Chlumcany u Dobran"", [""17:58"", ""17:59""]], [""Dobrany"", [""18:04"", ""18:05""]], [""Plzen zast."", [""18:16"", ""18:17""]], [""Plzen hl.n."", [""18:19"", ""18:22""]], [""Rokycany"", [""18:32"", ""18:33""]], [""Karez"", [""18:43"", ""18:44""]], [""Horovice"", [""18:51"", ""18:52""]], [""Zdice"", [""18:59"", ""19:00""]], [""Beroun"", [""19:08"", ""19:10""]], [""Praha-Smichov"", [""19:43"", ""19:43""]], [""Praha hl.n."", [""19:53"", null]]]"
Zurich,Prague,22.01.2026,09:32,20:21,"[[""Zürich HB"", [null, ""09:32""]], [""Zürich Flughafen"", [""09:41"", ""09:43""]], [""Winterthur"", [""09:57"", ""09:58""]], [""St. Gallen(CH)"", [""10:30"", ""10:32""]], [""St. Margrethen SG"", [""10:49"", ""10:51""]], [""Bregenz"", [""11:00"", ""11:02""]], [""Lindau-Reutin"", [""11:08"", ""11:10""]], [""Memmingen"", [""11:58"", ""12:01""]], [""Buchloe"", [""12:23"", ""12:25""]], [""München Hbf Gl.27-36"", [null, ""13:04""]], [""München Hbf"", [null, ""14:44""]], [""Freising"", [""15:07"", ""15:08""]], [""Landshut(Bay)Hbf"", [""15:27"", ""15:29""]], [""Neufahrn(Niederbay)"", [""15:43"", ""15:44""]], [""Regensburg Hbf"", [""16:09"", ""16:17""]], [""Schwandorf"", [""16:44"", ""16:53""]], [""Cham(Oberpf)"", [""17:24"", ""17:25""]], [""Furth im Wald"", [""17:38"", ""17:40""]], [""Domazlice"", [""17:59"", ""18:01""]], [""Holysov"", [""18:21"", ""18:22""]], [""Plzen hl.n."", [""18:47"", ""19:00""]], [""Praha hl.n."", [""20:21"", null]]]"
Zurich,Prague,22.01.2026,09:37,20:21,"[[""Zürich HB"", [null, ""09:37""]], [""Schaffhausen"", [""10:13"", ""10:16""]], [""Singen(Hohentwiel)"", [""10:29"", ""10:35""]], [""Engen"", [""10:44"", ""10:44""]], [""Tuttlingen"", [""10:58"", ""10:59""]], [""Spaichingen"", [""11:07"", ""11:07""]], [""Rottweil"", [""11:16"", ""11:17""]], [""Oberndorf(Neckar)"", [""11:29"", ""11:32""]], [""Sulz(Neckar)"", [""11:40"", ""11:41""]], [""Horb"", [""11:50"", ""11:51""]], [""Bondorf(b Herrenberg)"", [""12:02"", ""12:03""]], [""Gäufelden"", [""12:07"", ""12:07""]], [""Herrenberg"", [""12:11"", ""12:11""]], [""Böblingen"", [""12:21"", ""12:22""]], [""Stuttgart Hbf"", [null, ""12:43""]], [""Stuttgart Hbf"", [null, ""13:00""]], [""Stuttgart-Bad Cannstatt"", [""13:03"", ""13:04""]], [""Waiblingen"", [""13:10"", ""13:10""]], [""Winnenden"", [""13:17"", ""13:18""]], [""Backnang"", [""13:23"", ""13:24""]], [""Oppenweiler(Württ)"", [""13:29"", ""13:31""]], [""Sulzbach(Murr)"", [""13:33"", ""13:34""]], [""Murrhardt"", [""13:38"", ""13:39""]], [""Gaildorf West"", [""13:47"", ""13:51""]], [""Schwäbisch Hall-Hessental"", [""13:58"", ""14:00""]], [""Eckartshausen-Ilshofen"", [""14:10"", ""14:10""]], [""Crailsheim"", [""14:17"", ""14:20""]], [""Schnelldorf"", [""14:27"", ""14:28""]], [""Dombühl"", [""14:34"", ""14:34""]], [""Leutershausen-Wiedersbach"", [""14:41"", ""14:41""]], [""Ansbach"", [""14:49"", ""14:50""]], [""Wicklesgreuth"", [""14:57"", ""14:58""]], [""Heilsbronn"", [""15:03"", ""15:03""]], [""Roßtal"", [""15:10"", ""15:11""]], [""Nürnberg Hbf"", [null, ""15:20""]], [""Nürnberg Hbf"", [null, ""15:40""]], [""Hersbruck(r Pegnitz)"", [""15:55"", ""15:56""]], [""Hartmannshof"", [""16:03"", ""16:03""]], [""Etzelwang"", [""16:08"", ""16:08""]], [""Neukirchen(b Sulzb)"", [""16:11"", ""16:15""]], [""Sulzbach-Rosenberg"", [""16:21"", ""16:22""]], [""Amberg"", [""16:29"", ""16:30""]], [""Freihöls"", [""16:38"", ""16:38""]], [""Schwandorf"", [null, ""16:46""]], [""Schwandorf"", [null, ""16:53""]], [""Cham(Oberpf)"", [""17:24"", ""17:25""]], [""Furth im Wald"", [""17:38"", ""17:40""]], [""Domazlice"", [""17:59"", ""18:01""]], [""Holysov"", [""18:21"", ""18:22""]], [""Plzen hl.n."", [""18:47"", ""19:00""]], [""Praha hl.n."", [""20:21"", null]]]"
Zurich,Prague,22.01.2026,09:59,21:25,"[[""Zürich HB"", [null, ""09:59""]], [""Basel SBB"", [""10:52"", ""11:16""]], [""Basel Bad Bf"", [""11:23"", ""11:25""]], [""Freiburg(Breisgau) Hbf"", [""11:52"", ""11:55""]], [""Baden-Baden"", [""12:38"", ""12:40""]], [""Karlsruhe Hbf"", [""12:57"", ""12:59""]], [""Mannheim Hbf"", [null, ""13:22""]], [""Mannheim Hbf"", [null, ""13:29""]], [""Frankfurt(Main)Hbf"", [""14:09"", ""14:15""]], [""Fulda"", [""15:10"", ""15:12""]], [""Eisenach Hbf"", [""16:01"", ""16:03""]], [""Erfurt Hbf"", [""16:27"", ""16:29""]], [""Leipzig Hbf"", [null, ""17:09""]], [""Leipzig Hbf"", [null, ""17:25""]], [""Riesa"", [""18:00"", ""18:01""]], [""Dresden-Neustadt"", [null, ""18:30""]], [""Dresden-Neustadt"", [null, ""19:02""]], [""Dresden Hbf"", [""19:07"", ""19:10""]], [""Bad Schandau"", [""19:35"", ""19:37""]], [""Decin hl.n."", [""19:53"", ""19:57""]], [""Usti nad Labem hl.n."", [""20:11"", ""20:13""]], [""Praha-Holesovice"", [""21:15"", ""21:15""]], [""Praha hl.n."", [""21:25"", null]]]"
Zurich,Prague,22.01.2026,11:32,21:53,"[[""Zürich HB"", [null, ""11:32""]], [""Zürich Flughafen"", [""11:41"", ""11:43""]], [""Winterthur"", [""11:57"", ""11:58""]], [""St. Gallen(CH)"", [""12:30"", ""12:32""]], [""St. Margrethen SG"", [""12:49"", ""12:51""]], [""Bregenz"", [""13:00"", ""13:02""]], [""Lindau-Reutin"", [""13:08"", ""13:10""]], [""Memmingen"", [""13:58"", ""14:01""]], [""Buchloe"", [""14:23"", ""14:25""]], [""München Hbf Gl.27-36"", [null, ""15:04""]], [""München Hbf"", [null, ""15:24""]], [""Freising"", [""15:48"", ""15:49""]], [""Moosburg"", [""15:58"", ""15:59""]], [""Landshut(Bay)Hbf"", [""16:12"", ""16:15""]], [""Wörth(Isar)"", [""16:27"", ""16:27""]], [""Dingolfing"", [""16:38"", ""16:39""]], [""Landau(Isar)"", [""16:48"", ""16:48""]], [""Wallersdorf"", [""16:53"", ""16:54""]], [""Plattling"", [null, ""17:00""]], [""Plattling"", [null, ""17:06""]], [""Pankofen"", [""17:09"", ""17:09""]], [""Deggendorf Hbf"", [""17:14"", ""17:15""]], [""Grafling-Arzting"", [""17:20"", ""17:21""]], [""Gotteszell"", [""17:33"", ""17:34""]], [""Triefenried"", [""17:39"", ""17:40""]], [""Regen"", [""17:46"", ""17:47""]], [""Bettmannsäge"", [""17:53"", ""17:53""]], [""Zwiesel(Bay)"", [""17:57"", ""17:59""]], [""Ludwigsthal"", [""18:04"", ""18:04""]], [""Bayerisch Eisenstein"", [null, ""18:12""]], [""Bayerisch Eisenstein"", [null, ""18:19""]], [""Zelezna Ruda centrum"", [""18:22"", ""18:23""]], [""Zelezna Ruda mesto"", [""18:24"", ""18:25""]], [""Spicak"", [""18:29"", ""18:30""]], [""Hojsova Straz-Brcalnik"", [""18:34"", ""18:34""]], [""Hojsova Straz"", [""18:39"", ""18:40""]], [""Zelena Lhota"", [""18:47"", ""18:47""]], [""Desenice"", [""18:54"", ""18:54""]], [""Nyrsko"", [""18:58"", ""19:00""]], [""Petrovice nad Uhlavo"", [""19:03"", ""19:03""]], [""Janovice nad Uhlavou"", [""19:07"", ""19:09""]], [""Bezdekov u Klatov"", [""19:13"", ""19:13""]], [""Klatovy"", [null, ""19:17""]], [""Klatovy"", [null, ""19:30""]], [""Svihov u Klatov"", [""19:39"", ""19:40""]], [""Prestice"", [""19:50"", ""19:52""]], [""Chlumcany u Dobran"", [""19:58"", ""19:59""]], [""Dobrany"", [""20:04"", ""20:05""]], [""Plzen zast."", [""20:16"", ""20:17""]], [""Plzen hl.n."", [""20:19"", ""20:22""]], [""Rokycany"", [""20:32"", ""20:33""]], [""Karez"", [""20:43"", ""20:44""]], [""Horovice"", [""20:51"", ""20:52""]], [""Zdice"", [""20:59"", ""21:00""]], [""Beroun"", [""21:08"", ""21:10""]], [""Praha-Smichov"", [""21:43"", ""21:43""]], [""Praha hl.n."", [""21:53"", null]]]"
Zurich,Prague,22.01.2026,11:32,22:22,"[[""Zürich HB"", [null, ""11:32""]], [""Zürich Flughafen"", [""11:41"", ""11:43""]], [""Winterthur"", [""11:57"", ""11:58""]], [""St. Gallen(CH)"", [""12:30"", ""12:32""]], [""St. Margrethen SG"", [""12:49"", ""12:51""]], [""Bregenz"", [""13:00"", ""13:02""]], [""Lindau-Reutin"", [""13:08"", ""13:10""]], [""Memmingen"", [""13:58"", ""14:01""]], [""Buchloe"", [""14:23"", ""14:25""]], [""München Hbf Gl.27-36"", [null, ""15:04""]], [""München Hbf"", [null, ""16:44""]], [""Freising"", [""17:07"", ""17:08""]], [""Landshut(Bay)Hbf"", [""17:27"", ""17:29""]], [""Neufahrn(Niederbay)"", [""17:43"", ""17:44""]], [""Regensburg Hbf"", [""18:08"", ""18:17""]], [""Schwandorf"", [""18:45"", ""18:53""]], [""Cham(Oberpf)"", [""19:24"", ""19:25""]], [""Furth im Wald"", [""19:38"", ""19:40""]], [""Domazlice"", [""19:59"", ""20:01""]], [""Holysov"", [""20:21"", ""20:22""]], [""Plzen hl.n."", [""20:47"", ""21:00""]], [""Praha-Smichov"", [""22:11"", ""22:13""]], [""Praha hl.n."", [""22:22"", null]]]"
Zurich,Prague,22.01.2026,11:37,22:22,"[[""Zürich HB"", [null, ""11:37""]], [""Schaffhausen"", [""12:13"", ""12:16""]], [""Singen(Hohentwiel)"", [""12:29"", ""12:35""]], [""Engen"", [""12:44"", ""12:44""]], [""Tuttlingen"", [""12:58"", ""12:59""]], [""Spaichingen"", [""13:07"", ""13:07""]], [""Rottweil"", [""13:16"", ""13:17""]], [""Oberndorf(Neckar)"", [""13:29"", ""13:32""]], [""Sulz(Neckar)"", [""13:40"", ""13:41""]], [""Horb"", [""13:50"", ""13:51""]], [""Bondorf(b Herrenberg)"", [""14:02"", ""14:03""]], [""Gäufelden"", [""14:07"", ""14:07""]], [""Herrenberg"", [""14:11"", ""14:11""]], [""Böblingen"", [""14:21"", ""14:22""]], [""Stuttgart Hbf"", [null, ""14:43""]], [""Stuttgart Hbf"", [null, ""14:56""]], [""Stuttgart-Bad Cannstatt"", [""14:59"", ""15:01""]], [""Waiblingen"", [""15:07"", ""15:08""]], [""Winnenden"", [""15:15"", ""15:16""]], [""Backnang"", [""15:22"", ""15:24""]], [""Oppenweiler(Württ)"", [""15:29"", ""15:31""]], [""Sulzbach(Murr)"", [""15:33"", ""15:34""]], [""Murrhardt"", [""15:38"", ""15:39""]], [""Gaildorf West"", [""15:50"", ""15:51""]], [""Schwäbisch Hall-Hessental"", [""15:58"", ""16:00""]], [""Eckartshausen-Ilshofen"", [""16:10"", ""16:10""]], [""Crailsheim"", [""16:17"", ""16:20""]], [""Schnelldorf"", [""16:27"", ""16:28""]], [""Dombühl"", [""16:34"", ""16:34""]], [""Leutershausen-Wiedersbach"", [""16:41"", ""16:41""]], [""Ansbach"", [""16:49"", ""16:50""]], [""Wicklesgreuth"", [""16:57"", ""16:58""]], [""Heilsbronn"", [""17:03"", ""17:03""]], [""Roßtal"", [""17:10"", ""17:11""]], [""Nürnberg Hbf"", [null, ""17:20""]], [""Nürnberg Hbf"", [null, ""17:40""]], [""Hersbruck(r Pegnitz)"", [""17:55"", ""17:56""]], [""Hartmannshof"", [""18:03"", ""18:03""]], [""Etzelwang"", [""18:08"", ""18:08""]], [""Neukirchen(b Sulzb)"", [""18:11"", ""18:15""]], [""Sulzbach-Rosenberg"", [""18:21"", ""18:22""]], [""Amberg"", [""18:29"", ""18:30""]], [""Schwandorf"", [null, ""18:44""]], [""Schwandorf"", [null, ""18:53""]], [""Cham(Oberpf)"", [""19:24"", ""19:25""]], [""Furth im Wald"", [""19:38"", ""19:40""]], [""Domazlice"", [""19:59"", ""20:01""]], [""Holysov"", [""20:21"", ""20:22""]], [""Plzen hl.n."", [""20:47"", ""21:00""]], [""Praha-Smichov"", [""22:11"", ""22:13""]], [""Praha hl.n."", [""22:22"", null]]]"
Zurich,Prague,22.01.2026,11:59,23:31,"[[""Zürich HB"", [null, ""11:59""]], [""Basel SBB"", [null, ""12:52""]], [""Basel SBB"", [null, ""13:16""]], [""Basel Bad Bf"", [""13:23"", ""13:25""]], [""Freiburg(Breisgau) Hbf"", [""13:52"", ""13:55""]], [""Baden-Baden"", [""14:38"", ""14:40""]], [""Karlsruhe Hbf"", [""14:57"", ""14:59""]], [""Mannheim Hbf"", [null, ""15:22""]], [""Mannheim Hbf"", [null, ""15:29""]], [""Frankfurt(Main)Hbf"", [""16:09"", ""16:15""]], [""Fulda"", [""17:10"", ""17:12""]], [""Eisenach Hbf"", [""18:01"", ""18:03""]], [""Erfurt Hbf"", [""18:27"", ""18:29""]], [""Leipzig Hbf"", [null, ""19:09""]], [""Leipzig Hbf"", [null, ""19:25""]], [""Riesa"", [""20:00"", ""20:01""]], [""Dresden-Neustadt"", [null, ""20:30""]], [""Dresden-Neustadt"", [null, ""21:02""]], [""Dresden Hbf"", [""21:07"", ""21:10""]], [""Bad Schandau"", [""21:35"", ""21:37""]], [""Decin hl.n."", [""21:53"", ""21:57""]], [""Usti nad Labem hl.n."", [""22:11"", ""22:13""]], [""Lovosice"", [""22:29"", ""22:30""]], [""Roudnice nad Labem"", [""22:38"", ""22:40""]], [""Kralupy nad Vltavou"", [""23:00"", ""23:01""]], [""Praha-Holesovice"", [""23:21"", ""23:21""]], [""Praha hl.n."", [""23:31"", null]]]"
Zurich,Prague,22.01.2026,13:32,00:26,"[[""Praha-Holesovice"", [""00:16"", ""00:18""]], [""Praha hl.n."", [""00:26"", null]], [""Zürich HB"", [null, ""13:32""]], [""Zürich Flughafen"", [""13:41"", ""13:43""]], [""Winterthur"", [""13:57"", ""13:58""]], [""St. Gallen(CH)"", [""14:30"", ""14:32""]], [""St. Margrethen SG"", [""14:49"", ""14:51""]], [""Bregenz"", [""15:00"", ""15:02""]], [""Lindau-Reutin"", [""15:08"", ""15:10""]], [""Memmingen"", [""15:58"", ""16:01""]], [""Buchloe"", [""16:23"", ""16:25""]], [""München Hbf Gl.27-36"", [null, ""17:05""]], [""München Hbf"", [null, ""17:26""]], [""Ingolstadt Hbf"", [""18:03"", ""18:05""]], [""Nürnberg Hbf"", [""18:33"", ""18:36""]], [""Erfurt Hbf"", [null, ""19:44""]], [""Erfurt Hbf"", [null, ""19:49""]], [""Leipzig Hbf"", [""20:31"", ""20:38""]], [""Riesa"", [""21:10"", ""21:12""]], [""Dresden-Neustadt"", [null, ""21:38""]], [""Dresden-Neustadt"", [null, ""22:02""]], [""Dresden Hbf"", [""22:07"", ""22:10""]], [""Bad Schandau"", [""22:34"", ""22:36""]], [""Decin hl.n."", [""22:53"", ""22:58""]], [""Usti nad Labem hl.n."", [""23:12"", ""23:14""]]]"
Zurich,Prague,22.01.2026,13:59,06:10,"[[""Schöna"", [""00:00"", ""00:01""]], [""Dolni Zleb"", [""00:05"", ""00:05""]], [""Dolni Zleb zast."", [""00:07"", ""00:07""]], [""Decin-Certova voda"", [""00:09"", ""00:09""]], [""Decin-Prostredni Zleb"", [""00:12"", ""00:13""]], [""Decin-Priper"", [""00:15"", ""00:15""]], [""Decin hl.n."", [null, ""00:18""]], [""Decin hl.n."", [null, ""04:25""]], [""Usti nad Labem hl.n."", [""04:40"", ""04:42""]], [""Lovosice"", [""04:56"", ""04:57""]], [""Bohusovice nad Ohri"", [""05:02"", ""05:03""]], [""Roudnice nad Labem"", [""05:10"", ""05:12""]], [""Hnevice"", [""05:19"", ""05:20""]], [""Kralupy nad Vltavou"", [""05:38"", ""05:40""]], [""Praha-Podbaba"", [""05:55"", ""05:56""]], [""Praha-Holesovice"", [""06:00"", ""06:00""]], [""Praha hl.n."", [""06:10"", null]], [""Zürich HB"", [null, ""13:59""]], [""Basel SBB"", [""14:52"", ""15:16""]], [""Basel Bad Bf"", [""15:23"", ""15:25""]], [""Freiburg(Breisgau) Hbf"", [""15:52"", ""15:55""]], [""Baden-Baden"", [""16:38"", ""16:40""]], [""Karlsruhe Hbf"", [""16:57"", ""16:59""]], [""Mannheim Hbf"", [null, ""17:22""]], [""Mannheim Hbf"", [null, ""17:29""]], [""Frankfurt(Main)Hbf"", [""18:09"", ""18:15""]], [""Fulda"", [""19:10"", ""19:12""]], [""Eisenach Hbf"", [""20:01"", ""20:03""]], [""Erfurt Hbf"", [""20:27"", ""20:29""]], [""Leipzig Hbf"", [null, ""21:09""]], [""Leipzig Hbf"", [null, ""21:25""]], [""Riesa"", [""22:00"", ""22:01""]], [""Dresden-Neustadt"", [""22:30"", ""22:33""]], [""Dresden Hbf"", [null, ""22:39""]], [""Dresden Hbf"", [null, ""22:59""]], [""Dresden-Strehlen"", [""23:01"", ""23:02""]], [""Dresden-Reick"", [""23:04"", ""23:04""]], [""Dresden-Dobritz"", [""23:06"", ""23:06""]], [""Dresden-Niedersedlitz"", [""23:09"", ""23:09""]], [""Dresden-Zschachwitz"", [""23:11"", ""23:11""]], [""Heidenau"", [""23:13"", ""23:14""]], [""Heidenau Süd"", [""23:16"", ""23:16""]], [""Heidenau-Großsedlitz"", [""23:18"", ""23:18""]], [""Pirna"", [""23:21"", ""23:22""]], [""Obervogelgesang"", [""23:26"", ""23:26""]], [""Stadt Wehlen(Sachs)"", [""23:30"", ""23:30""]], [""Kurort Rathen"", [""23:33"", ""23:33""]], [""Königstein(Sächs Schw)"", [""23:38"", ""23:38""]], [""Bad Schandau"", [null, ""23:43""]], [""Bad Schandau"", [null, ""23:50""]], [""Krippen"", [""23:52"", ""23:52""]], [""Schmilka-Hirschmühle"", [""23:58"", ""23:58""]]]"
